面积,人均收入,平均房龄,价格
203.5902674,65601.67471,4.270071759,1606396.61
236.2382863,75692.35066,5.430494865,1172182.846
173.9926668,73873.22532,4.797110608,1867808.502
192.1240168,72220.32395,5.308452997,1373982.669
184.9422043,62006.24866,4.269307599,1203242.566
169.9285077,76210.94305,4.970508749,1357632.68
156.7405915,74120.6724,4.628486855,1681494.042
151.8824456,81156.33316,5.501086091,1310360.171
120.9444839,59748.02843,6.119689739,763971.7316
279.0114487,78925.46561,6.336428067,1511306.958
188.7047564,58286.08934,4.444268297,988162.6944
230.3503861,68238.66186,5.743565149,1013907.953
165.4317335,62951.98939,4.300312912,1257122.609
185.1477294,75184.77829,4.345173572,1315294.185
181.5502594,85455.05908,4.534590053,1599125.596
180.4101221,62117.24242,5.808472058,1274962.104
147.1697845,57383.22318,5.573320653,365434.7435
144.6449273,51242.99529,3.068229981,1481029.998
154.9373574,58501.85415,6.916915797,474144.7284
127.9604557,90272.79999,4.994404295,1230957.398
142.56032,66129.30406,5.410587544,1436620.434
164.4411278,65641.2998,3.400693019,1568757.719
212.0442664,54263.76894,5.944270166,580812.5746
197.3124032,64474.56815,4.898233099,1355974.665
190.9598511,61944.67939,3.579547049,1567700.033
220.0417076,79669.56081,5.388788114,1243958.667
179.3696635,82161.03929,4.24647333,1619515.647
187.9877649,72551.44574,4.179095696,1050963.472
150.3084306,87426.9923,2.990577276,2177569.01
166.6625972,61498.00406,7.010184387,912183.3129
199.44115,81187.98692,4.01617348,1451127.816
181.0510012,85816.46681,7.090888328,1275839.6
159.1673503,57300.96055,5.375060056,1132897.508
179.2066542,69685.95216,5.107356422,1155923.585
144.5333964,58121.04971,4.941609218,852820.9506
198.9267478,77017.07829,3.904969848,1694185.81
243.2103186,61926.64359,2.450858433,1731998.052
218.0285628,74875.49471,5.156368156,1405599.275
158.0192794,80520.58705,7.741633544,1181659.993
188.8590181,82721.66553,3.862908719,1332080.578
215.5024532,62902.96974,4.064786724,1387673.886
188.0455443,66370.56225,4.914051231,1426291.362
145.4915314,60963.78079,6.168268231,964450.8852
201.6174532,74399.12983,4.921201731,1550919.743
185.5800669,80080.71916,3.296455079,1939270.583
132.2882176,59733.42535,4.725290284,815149.9091
167.815252,78986.46579,4.051331064,1270011.56
168.549863,64500.43191,5.180551263,1117897.345
171.4767445,69126.91687,6.717821266,1407249.793
242.3213397,61227.27131,6.428355405,1404104.393
150.1596898,86714.14324,4.689040533,1669725.428
170.9332978,71164.60374,4.896941915,1176282.517
179.5758136,53940.98511,3.849357995,1212138.64
127.5831531,65202.71142,6.252378989,769329.6953
152.3299407,89622.85536,6.231018411,1893417.985
158.456113,64445.12616,5.178465786,1145685.977
210.6179853,90938.04921,6.345927904,1972766.156
180.1174432,66327.26731,4.811559698,1115909.472
152.0167377,87989.02939,5.62012031,1394167.985
149.0833287,57933.34649,5.153845278,991801.4865
175.2247116,62725.63141,3.410180104,1094745.868
228.4666957,85019.98909,3.180478809,1741314.555
198.0424247,67223.38896,5.770785591,1143249.351
183.1502252,71572.81552,5.573565601,1195428.659
159.6086339,77122.68625,6.563707277,1638569.437
112.4219227,56173.79735,5.801964591,882992.13
165.9984716,57074.12018,4.503872203,1055045.193
144.4272835,96396.73363,5.879750418,1494452.18
160.3359688,75570.67283,4.389960362,1400763.956
218.5251284,47849.71915,4.522474904,670286.749
81.71096375,62308.28322,4.642775405,822861.2842
230.7880951,60359.44318,4.953400605,1544703.44
250.5333169,89103.37237,4.570103387,1486843.384
149.3938826,85101.11192,5.583103792,1195631.642
150.8075839,76481.83141,6.023966531,933616.0696
176.0176464,60184.15746,5.238993471,897781.199
260.0125018,78729.10449,5.166655472,1368933.274
139.9393432,69060.91899,5.990639088,1010777.314
242.864587,63920.21195,4.338304019,1192134.79
239.3107602,111673.7445,3.39215214,2404138.778
261.2810895,67648.65585,3.609414958,1413581.073
144.0462503,71423.98826,4.166633216,1365954.276
147.144281,61027.3636,5.63175418,1157205.09
165.6099403,58801.8366,5.139265788,1318782.186
156.8394466,77621.17871,3.887845172,1723955.492
190.9824417,76834.82594,4.863452655,1441085.722
166.5205045,79112.12473,5.429824985,1245706.198
125.1270773,81760.99764,5.992551423,975676.0283
140.2769133,62201.61229,5.21982057,1307416.87
126.3465868,63400.00331,4.450575557,973224.7716
139.6534517,65543.16044,4.734815807,1415095.789
143.6590346,70539.29924,4.656203039,1046109.792
153.5674237,81141.28365,4.730760101,1434930.815
140.151308,72122.87945,4.476117089,1424893.686
201.7730624,75710.657,4.190222538,1845279.816
238.1907919,65367.81159,4.813686096,1209139.392
123.7716752,56348.90881,6.738888913,1232909.553
135.7824926,62353.55386,6.06379009,1162992.462
119.3867859,65940.48276,7.080232668,836314.9407
199.4018562,66695.32196,4.30298712,1457738.206
197.4938301,61984.73006,6.212661109,1022380.666
177.9131632,78799.42188,6.182892384,883078.6537
146.0481873,58098.91372,6.165155701,1029454.57
149.1489171,83013.47116,5.312208264,1332464.073
242.7355561,71057.00569,3.981678689,1461998.093
214.5248981,71119.5972,5.242218987,1287201.712
153.2024571,68154.44942,6.661038247,805153.422
208.0378768,57084.24888,4.438591418,703929.5202
187.135571,55343.48053,3.603428651,1383885.274
181.7478865,63522.80177,5.819444993,1112834.525
199.4113298,46469.77781,5.185321375,868195.3437
159.0532286,62560.1201,5.01955218,1254404.727
143.5322625,87041.40741,5.263671133,1212736.188
160.3059997,77798.62045,4.753574897,980036.1871
143.9719654,61983.78668,7.395730315,563874.1284
190.1766819,71415.0628,5.972210994,1297064.345
158.6322044,62811.74229,6.086374387,223815.1317
150.6090588,60655.97276,4.938249534,955330.573
137.5483781,68234.90551,4.74084761,1149584.1
166.8719262,47765.05845,5.502668722,848303.9838
140.1330896,52630.88049,5.361484324,785961.508
136.4409489,52507.70686,3.562634865,1186356.177
172.2178162,72612.01636,5.28239523,1167374.902
190.4705051,51424.73713,4.298217475,949320.769
171.8121807,74657.63504,4.404940204,1448245.183
179.7456203,78853.17573,4.002831854,1605143.953
98.17472291,48561.80657,6.851072853,1071217.454
158.7176959,98097.91279,6.273554011,1304236.636
205.7395958,53120.58259,4.394224673,1066458.316
166.1318303,79402.29885,5.257919877,1058072.14
216.5680813,81107.82197,5.4591917,1342457.923
103.3040355,67467.86541,3.931522971,1112093.985
167.4911513,84697.35738,5.807560968,1565980.893
217.6729374,63776.46809,4.052168771,1122193.534
193.669093,61673.71787,5.186875183,1235357.033
233.5475257,62579.13481,6.075457983,1064112.369
231.6781676,65534.92785,2.704148436,1298391.944
141.5621437,56757.54647,5.496563948,832004.1998
277.946307,79732.50025,5.315431848,1776999.37
169.3761139,69469.87662,5.039126362,939830.1937
203.2898443,81348.4261,3.578484304,1897933.113
172.465296,63097.48116,4.094917519,1168997.082
209.2942647,85865.18867,5.416377641,1489101.009
157.2844968,51576.03353,4.169143611,774102.7258
202.8137201,63648.01211,6.316463024,1222504.609
135.4988441,65964.25128,5.204892746,706267.3388
221.7390571,50669.3164,6.028633431,604316.771
106.7929739,52223.65957,3.991001228,1052537.736
175.5362231,50168.15102,5.19595782,950212.9693
178.2815456,63611.4673,5.67879377,851583.2173
221.8797634,72022.85016,6.349055895,1142640.323
150.0526242,48198.99794,5.561634422,478226.3701
156.8904508,79793.52906,3.31356807,1570648.12
171.3766375,91574.13768,4.615536097,1098267.523
131.3435383,62835.71871,5.671213412,1231963.538
201.1903655,101720.212,4.87470219,2313290.4
188.3277632,62016.4134,4.078346119,1852145.643
190.0593942,72414.40732,4.505856985,1585204.754
130.6793413,57772.48404,4.861293381,1224778.105
202.2899933,54958.32857,3.468283849,1112979.273
154.7026418,83679.14251,4.375587473,1746825.572
148.9414551,43001.3303,3.883125401,1001981.417
256.8388442,65277.2291,5.826582017,1274980.169
161.0458559,56022.11115,4.79911959,1069524.533
195.427438,61841.19747,5.15835776,912314.6954
149.6957718,63469.93035,4.745983582,1410443.236
244.548427,61305.40235,4.324282856,1390341.429
142.1150527,65431.52444,5.770072858,792233.5937
159.362263,80861.7845,4.895956341,1609966.234
215.8054546,48158.2431,5.39514613,720615.8393
151.3490051,92272.09833,4.418646595,1490440.864
211.8729109,64256.20753,5.000474724,1009836.163
128.5182894,59013.69514,6.06037645,1012166.116
162.8941355,66492.73257,3.525141545,1722122.48
137.115804,80571.66297,5.886175278,1640052.772
230.3852606,68791.66705,4.521642847,1772163.499
180.4170469,61118.97544,3.44231601,1631792.52
168.7249998,70232.92831,4.42954159,1622735.935
181.8794875,75049.56738,4.251224543,1125194.091
151.5317077,61858.90476,4.536877619,1270003.396
140.0140358,77775.5388,4.925923449,1586333.361
145.1861724,68359.4522,5.137300509,1091845.042
189.9618221,73733.74408,4.004432984,1413104.148
203.7484573,76988.79881,5.085959199,1475211.995
199.4585294,72708.99485,6.859268631,1562759.62
109.3614261,57483.95044,6.560570256,796699.7244
168.3576898,80306.82206,5.587682749,1167536.765
184.0044705,82878.20021,5.214967119,1583476.553
155.6309679,60717.44045,6.472695871,966100.6012
172.0945954,59954.93703,4.689477253,642418.5484
140.2746611,54236.73573,3.270058694,873608.1345
139.9216031,54438.70478,6.074221492,827884.4796
218.3596572,73427.6338,3.303311154,1204469.772
176.6904077,63007.5378,5.499080512,1477040.915
206.7776168,78367.6416,5.863550292,953163.0732
197.2809118,81579.77477,5.176379394,1338671.316
241.6362381,73534.21893,6.340102299,1361918.202
171.4572339,59928.56559,6.018610864,1060582.369
147.622526,56696.72001,4.154056845,989390.075
134.0982251,78160.8198,4.308614687,2024434.899
190.790008,72490.03949,3.121909459,1806373.13
112.4609028,62511.72316,4.981415126,1050750.583
169.8245193,76597.46855,5.010240951,1371830.045
171.4890937,58969.13113,3.83781774,1482768.67
184.8297083,62061.75438,5.220926671,1159293.147
157.5536129,71594.78991,4.392511475,993546.3757
151.2503066,51179.82811,6.593433632,1043792.137
205.5877633,66920.46716,7.669932827,886813.8765
147.8192666,53434.56644,6.082802247,1101690.751
125.22338,59222.38761,4.66759108,1329721.375
166.8117493,56550.2292,4.710399655,1303065.504
203.2656525,85620.65829,5.981936282,1296572.648
269.0525812,61978.10126,4.421357165,1247006.228
118.8591916,82919.38197,3.97144886,1180840.513
223.6603751,51963.71877,3.9090131,1413695.71
127.2541834,70573.86916,4.685419688,753241.1055
170.7610795,79943.8779,3.719740944,2016783.586
225.5748769,65592.4311,5.734116927,1162966.156
155.5113454,84680.07415,4.983745931,1616845.746
159.8384609,57097.66231,4.058899691,1142480.003
153.5491473,63029.37182,6.54541457,895539.6952
163.6299539,73791.71789,6.797331582,1257897.76
234.5861858,62201.43178,4.701422979,1055373.61
200.5612458,75128.56254,2.516824884,1507794.143
215.7582618,59869.77122,5.674938977,805717.5286
172.5107684,53032.38747,4.196244018,1131448.217
126.8504692,70456.2493,5.327180451,745698.7015
223.4956215,69734.13805,5.676813954,1285892.983
147.6849088,67837.91872,3.19791138,1476402.563
126.216442,66384.3243,5.703080769,810322.75
141.9530281,53958.16151,4.737802728,988675.8059
168.2953795,69835.95075,5.308673417,853776.9877
129.5894844,71008.05617,5.072755195,1111266.811
180.4375239,51873.45319,5.352428358,1074631.614
241.4588017,64387.42125,4.071774123,1664819.423
253.6608624,61932.47637,4.325523209,1858950.867
144.887317,78440.12158,4.642456115,1645161.764
138.4592613,66159.50509,4.167083108,928640.6355
178.0108897,66836.9233,3.677040984,1268003.155
148.9770228,72221.61419,4.018160843,1635014.487
226.6325049,65387.2454,4.353788977,1217808.417
221.0906976,77157.133,5.388288272,1211503.757
209.3659919,72795.27059,3.647717225,1763491.983
162.1002796,62144.21711,4.771843441,839188.5669
225.3199418,56911.27845,4.6705543,1400541.562
146.1325778,60723.83713,4.073113412,921633.0866
157.9359866,68317.54197,5.053858327,953018.8983
220.4477965,56352.87536,4.263644512,1449954.665
135.1134505,68345.82013,5.916729712,587121.9967
168.7204949,73729.23673,6.708946145,1040009.035
202.5281139,69721.92806,4.846723476,1333144.582
181.6238252,54691.62455,3.472583324,1272145.029
197.2403705,61504.45491,6.261278095,524281.7688
145.0442662,77023.98459,5.593761728,1256710.026
185.9804876,81062.09036,6.239451258,1638268.055
219.8581481,56724.30291,4.390824086,1048618.09
115.2950115,67241.83385,3.990569823,1320270.668
211.8609711,73109.75754,5.264919704,982309.2255
248.9650038,59822.71962,1.869147578,1700627.33
185.8945503,70754.19613,4.941458294,1072789.193
166.5791436,66664.4516,4.919844399,1039964.609
156.2828821,54351.71553,4.682012553,738886.0854
137.2409668,60386.08832,4.619078895,955161.4643
154.8088705,57098.18859,5.547031701,726369.2384
246.1741895,71406.2977,2.782252956,1478568.422
151.3058694,63808.87584,6.148167644,1532631.002
154.9316166,59254.77669,6.253081847,800991.1724
216.4178277,63649.15681,4.827655156,1135804.01
235.270581,70427.45056,4.965726283,1155571.59
158.4833363,78001.96541,5.843131462,919740.0013
208.9628042,71941.64278,5.406428668,941624.1114
111.203515,70787.93217,5.609385076,1144019.12
202.5136572,59066.27722,4.159361421,1275642.433
220.0108189,80501.53126,3.94809995,1595011.335
143.6576242,66431.39206,3.627104706,1636678.732
151.4335453,43994.9948,6.330661462,499157.4733
126.7251656,57641.4005,4.366547552,1140696.314
194.3098495,94125.53058,3.595376401,2050239.747
145.1628831,59702.7057,4.364003102,1249369.114
174.2696579,80000.95509,3.363296914,1939584.12
239.1386998,76875.95455,4.605506265,1243302.746
202.662285,64121.94318,5.351315347,956168.8457
118.0627239,60069.5751,7.43557286,958113.7954
204.0126144,66425.18102,3.618013824,1469075.818
206.3253099,90856.12271,5.366379268,1376791.098
166.1165301,79892.98462,6.400508812,1298821.188
177.7516246,50494.03321,4.817220631,743709.8826
223.9968624,65100.50241,4.998419639,1863198.738
170.679802,59522.78137,5.987015051,1004126.497
189.0130786,63292.06142,4.316439109,1304462.266
172.8720059,68578.46014,5.4051585,1000655.09
192.2355662,59422.53574,4.246115117,1458672.919
184.9245129,82613.22043,5.407294845,1683283.01
243.1597589,53136.90325,3.7856678,1183464.588
226.3952959,73182.0156,3.972578615,1975410.249
232.0878352,67427.17977,4.885950072,1146317.373
164.0291308,71825.28457,4.58543844,1500491.421
231.1255114,73501.0671,4.878862098,1279827.642
159.85199,71883.13545,5.099133706,1359160.472
161.4563489,83561.65237,4.017577205,1508663.588
221.4853571,68712.07872,5.584881412,1010912.848
137.6322677,70767.66149,6.026507663,994165.1388
216.3336233,69536.99544,4.33723529,1253957.506
228.2805548,42797.48782,4.729657271,835059.0795
233.1973668,73464.38231,5.798844748,1317833.93
191.5355265,79913.18493,3.552099431,1568284.126
186.2643386,77462.8121,6.117209124,597131.4147
148.2482126,71896.36656,3.954357723,1362699.847
189.6619958,59973.53165,2.865904849,1729277.018
170.2612073,80385.31904,4.735085029,1312950.52
181.2483017,86531.44902,5.080667815,1615367.886
164.8436224,81795.77129,5.997728834,1342875.875
151.587762,59836.27739,4.812564912,765434.356
170.0073005,69159.42301,5.528026563,1535722.794
145.2339013,86254.33403,5.288304566,1596098.113
221.5319313,84255.30439,3.614266427,1458529.705
111.662312,51108.14483,3.61317797,421277.7298
202.5828018,82666.93753,5.421855544,1480104.87
200.8624057,64489.45539,5.64337243,1608286.596
183.1440434,52003.94042,5.723028597,387281.4259
189.0755083,73069.25361,4.883705047,1024859.745
156.8473794,62998.75897,5.506333146,1240651.541
207.9868859,64893.91653,4.152058902,1317781.403
124.1806673,56892.95402,5.028302785,344078.9167
198.4478047,65149.88048,5.834735174,1531112.866
150.9451876,77653.5267,6.764462908,1311265.79
216.5122314,72992.98824,6.54260819,1304948.896
159.448702,84381.06726,6.886275782,1179371.042
196.8659551,56306.66095,5.051419697,1056865.211
234.2887035,74032.12823,4.737913707,1841874.207
128.4291097,69913.72585,5.037192327,688078.3402
205.9806062,94217.29917,4.775449892,1450468.656
135.6601534,80995.98227,3.64590991,1572877.93
148.624889,61945.58501,3.978485416,1210817.948
146.192423,68210.72214,8.008180528,1001344.271
115.3896039,67058.78763,4.735205477,1205920.78
162.7173456,62118.56407,5.866589928,1083681.129
185.7808001,65501.06155,3.925461175,1263080.872
103.7898572,73651.47062,5.197161172,1423405.23
208.318115,61049.1766,4.375452349,1001817.442
200.0637258,82639.78495,6.085982927,1330148.356
206.2653537,63483.63925,4.681789771,1657924.484
212.7446115,48170.30865,4.045246343,1377377.378
155.2527578,79982.90802,4.74309782,1515856.986
169.7147626,77469.19507,4.341307917,797002.589
184.1722198,78192.62249,5.630441821,1242450.916
219.9397662,80642.33963,5.104090299,1701030.964
251.678214,66347.16072,6.277665511,1291237.339
239.8654239,85672.24805,5.219947977,1323585.577
129.0851608,81941.88317,4.833445346,1062114.247
203.4303529,65651.62736,4.450006374,1524310.008
183.6844265,78754.38034,3.273143278,1808041.276
189.636339,77792.55557,5.129526152,1387862.388
133.0476508,49613.49838,5.500534888,703203.0502
199.154374,75931.39011,4.492617377,2025570.066
177.5311942,57952.65643,4.890451904,1489586.428
94.76572046,71775.61193,4.212337801,1443580.248
133.2991226,73891.39358,4.529351881,1352788.381
100.6707497,52944.3285,5.884988545,609694.3397
130.3861486,87556.13341,5.524697089,1717129.017
218.2227857,70725.73403,3.263262563,1390648.67
207.0814006,73467.74954,6.344024037,1290596.818
183.0871195,66801.08491,4.448294903,1685724.52
171.3951958,62410.51098,4.237461817,1102724.582
175.4142518,78509.73151,5.144818576,1382123.397
193.9017068,52505.96205,5.387660622,643411.3744
198.530748,75150.11015,3.609463449,1375876.416
228.7151873,68641.79183,2.742252313,1846078.734
176.5987424,57177.90722,3.703440033,869308.7754
183.44299,80381.37705,5.560979176,1669584.242
103.8107539,56655.27673,6.205389261,342693.838
184.1631239,64566.57342,4.977857664,1174668.045
186.4892662,79836.62706,4.572931591,1467373.203
177.6787844,82380.50554,5.075999885,1435887.124
178.6546062,67087.07288,4.263968756,986018.6927
213.3828842,75224.32721,3.76802962,1465239.459
177.3361478,71978.3553,4.437225065,1404608.332
220.5387705,75788.51659,5.00064233,1693426.115
225.4493101,55394.40016,5.563414122,968835.3172
157.4588077,60212.99088,4.743248859,1058415.345
180.3031127,65746.4353,4.401153645,1014515.566
191.4599417,65436.6198,5.884856227,1398171.886
216.0944878,78464.46482,4.28015009,1760138.139
255.3224922,86997.63763,4.182591395,1900998.089
191.1061687,59633.77226,3.327376851,1640301.546
157.7793036,57104.08618,5.834262459,904666.4035
203.0468564,56005.18208,5.064290021,1176614.877
109.6579363,81869.26013,3.714952727,1394603.625
201.170896,69989.64779,5.660909919,1274833.119
237.8812262,71743.08636,5.306966387,1393894.996
213.4052492,69798.671,6.157868869,1163219.478
139.4209577,83948.56242,4.855891725,989854.9612
244.2174063,69712.08767,4.095443294,1406456.557
183.3477376,50260.98601,5.275277937,866083.7388
137.5571724,88059.40302,4.917252439,1776929.537
141.228573,74563.74952,3.311250228,1575610.685
159.8106929,66734.523,4.814580527,1401604.971
143.8408055,44702.57318,6.461919185,778949.3054
177.7126824,66007.99903,6.45617652,994148.8269
189.2506589,65953.77625,5.995861461,1399000.787
183.1276278,64998.04484,5.193476475,790047.6567
129.7408882,63840.1407,4.935561305,1040060.318
182.5511959,72303.72737,6.691900997,1012704.483
147.2368751,48264.077,4.741718967,733947.2312
193.0850498,76285.38814,6.787188551,1252976.577
133.7474681,59740.6556,5.112315279,1446157.945
143.3230518,55476.51244,4.095233603,1212506.203
141.2970165,71936.62221,5.0123213,999080.9921
197.6060247,66567.89625,5.194489269,1227272.808
102.6253302,55609.32874,4.313175371,986066.9095
228.9336329,59032.44585,4.068768418,1504189.784
194.7615396,74563.30143,4.251408633,1139604.59
198.8030142,62660.37461,5.684767493,1070476.67
228.7972512,60147.6121,4.576905229,876641.2199
162.6146606,70971.47301,5.755973483,1006421.127
214.3848703,86724.07689,4.63736532,1885757.281
240.2258979,57913.19237,3.97821659,1084385.851
183.5960829,76496.29428,5.609029374,1303871.552
162.2352838,78129.39555,5.131063921,1231694.52
161.5894439,103284.5365,5.210136235,1962485.246
172.2637769,67111.24492,5.819191555,1153493.884
121.0069379,61462.63352,6.022612663,966668.5015
193.8043778,67674.6329,6.48207542,1121174.793
115.7758266,68294.79774,4.180447972,1506999.283
279.5917205,95526.80155,3.208924145,2296948.915
208.0909694,87994.80003,6.355335057,1701977.325
151.0663554,58531.60084,5.696309662,1373528.603
147.8280461,69968.50444,3.541455907,1715889.439
190.9870803,72122.11947,5.151434789,1035116.604
132.0855017,35104.5915,4.52419644,1126794.049
150.6828764,84017.3937,3.96745577,1442954.866
129.6725957,59170.092,6.334945091,1062808.095
143.327902,62208.21036,4.573775426,1303213.292
247.8866402,70266.07532,4.95736836,1407259.54
142.8018662,52447.02133,5.217087738,1050817.559
164.6514299,56858.83795,5.784205641,785025.8512
219.2814344,69381.65836,5.071020369,1217357.632
167.9625982,39191.38263,6.228183572,675805.5035
210.1671212,91070.22759,4.737033369,1954569.94
186.7104454,79426.65809,5.517451203,1078249.727
176.87765,59922.2737,6.254416684,1049153.07
185.8154152,76219.96492,6.357532569,1397052.737
155.5555659,95528.61058,6.099906312,1639522.678
207.869736,81641.18216,3.487718471,1968368.244
180.5848155,79329.84251,5.580817677,1477853.798
160.4258632,98272.07216,5.993468343,1724226.781
218.8009723,51102.38297,3.737578562,1031760.238
152.2074993,55516.56894,5.488633072,699665.6862
252.9770543,72805.40924,5.209353081,1913260.614
127.7507767,66146.27149,6.24517831,384246.6087
117.7634803,73310.70847,3.416850135,1140159.843
142.9223637,49885.73776,5.631994718,245231.924
145.926388,65114.01966,4.364937514,1314407.87
166.5479436,81909.7432,5.907815282,1441594.396
162.5038614,49580.79015,3.629532257,1699217.288
216.0483172,79871.23669,4.42876843,1806860.55
176.1344433,45865.82055,4.420214784,981343.8368
157.648103,77663.70683,6.751308396,1047063.878
165.2552822,71203.63425,4.778255966,1057737.875
207.0048795,57687.01333,4.678388203,1092035.85
175.1168206,67316.43504,5.285144918,1092871.257
175.5540844,62249.39956,3.045235407,1760434.024
160.3764242,66418.59759,4.279381775,1328879.216
147.1289688,56073.49376,7.016062299,746858.9633
153.6460973,75960.95443,3.961355643,1827272.324
186.4243682,50350.23492,3.327321243,923718.5335
192.451567,81085.91994,4.537903516,1680786.367
155.9269751,67039.28911,3.502328127,1082685.186
146.617361,71905.21468,6.384660196,1099518.926
132.3279135,59203.0538,5.70922812,957731.7447
208.7268307,55509.62309,5.188724484,863965.6979
99.9999163,58968.84033,5.9805794,840518.6978
159.3254627,82337.75038,5.150887176,1488976.45
209.1917353,67466.94953,5.096651137,1381259.552
117.056595,69052.36341,4.330259734,1145658.864
170.7684082,46751.68995,5.263176961,695327.001
169.7479215,68068.47912,5.972851174,1262826.871
180.8778948,77157.1105,4.630766699,1370642.34
150.2208821,58116.68188,4.918196912,711011.4554
167.8250491,69691.44643,5.729728331,930823.5884
232.6822751,77114.3516,4.504174855,931535.7542
263.7230716,85750.09921,4.14032731,1762765.755
167.6871447,74913.82271,7.054666988,1273779.07
195.9002369,65943.19629,6.09082749,1378863.129
218.7586634,60833.01067,3.211632005,1104595.934
158.1318369,51089.31573,5.030840853,799126.6644
126.0412634,63482.7472,4.143944676,1516989.307
234.7957469,81097.64536,5.402820946,1650062.642
195.4444658,47619.86526,5.427728841,832886.5761
177.5128897,73615.43307,5.34908886,1074581.902
119.455868,64383.5959,4.288961955,1043186.437
218.9416473,72199.72875,6.51604274,1108944.478
149.6114412,70260.06306,3.165033425,1223601.027
195.6468304,74106.35207,4.766925687,1380071.891
160.5125034,77567.01645,6.904971906,1851816.116
163.2044748,41283.43678,3.632139351,564322.7734
185.0400411,61790.57389,5.923808056,769608.0663
163.4410947,65872.4417,5.565957161,1255752.129
202.5597126,79358.51222,1.888899698,1859540.505
144.9555613,77896.29527,4.175494675,1611601.227
171.0933652,89424.69645,6.263236559,1352715.44
139.3562803,44290.5047,4.883440528,694516.0106
185.3542929,67918.47468,5.330495109,1214032.301
247.5103836,78496.16953,5.428483659,1155108.362
112.6029863,40237.69566,3.389717319,995595.4085
156.1161286,61702.58175,5.037700982,1157182.464
140.8413006,80818.20076,3.55074825,1699485.507
116.8016285,59639.07058,4.851670082,1498282.604
156.2717781,57453.55733,4.552426104,1356727.901
237.9615574,87413.19759,5.024070382,1604337.301
136.3092549,77680.55946,4.766471783,1546467.351
189.5754283,77801.53028,5.989563986,1133800.987
143.6659175,55527.28978,5.628041492,1062892.312
213.8855748,91285.61306,4.956841142,1578740.545
189.0980459,60264.39389,5.761432732,1535301.368
202.7735793,67138.53605,5.205776276,1027931.024
169.5388544,51975.5066,4.907976213,1138345.375
168.9632787,58430.63095,5.244707501,1166502.727
105.2459337,60209.32352,4.459852489,1091979.882
194.4351692,70378.61732,4.665820417,915108.2209
174.8670423,71052.92686,3.906122682,1265887.821
223.9731439,74958.75882,4.191166401,1685072.157
137.1527835,59510.49136,6.272849229,826407.7376
245.2953235,80877.46001,5.52380523,1623190.143
141.4792692,70308.12713,6.532056134,1073348.335
221.8245632,82004.06971,4.183686132,2085043.944
160.9232094,61628.32217,6.423138526,1078188.155
161.3562007,55675.32343,5.55819548,1079855.205
136.8967712,89203.1152,4.28083359,1648854.784
155.5348868,61865.85828,5.042719203,1080557.988
155.0842182,57308.4172,5.657842765,781821.3583
152.1955579,71948.73364,5.241340364,1363356.166
213.8553555,73099.9364,4.924884881,1279583.797
164.5183808,61765.3005,4.843291701,1236905.496
144.5754729,80163.59868,4.220592447,1155660.677
151.0292381,75781.97937,5.84124163,1162280.666
205.0724606,72001.977,2.778047872,1421316.087
201.7631012,73179.89057,4.735713024,1377637.91
127.4933245,64594.99314,6.687035194,1117191.814
183.4712266,69781.01664,6.326750526,1212176.598
197.3803602,55332.1597,4.263888149,992220.9874
217.4531712,83023.42158,5.079003108,1367223.281
220.3406358,77123.86529,4.717087465,1392073.006
199.2973501,36129.92606,5.084474835,945527.4337
143.9269729,55387.41491,5.820936273,488129.579
179.6134563,60797.18812,6.418142644,379595.0344
181.9481162,57534.02775,4.839038086,1147399.151
140.8482326,87580.4142,6.128103635,1419386.731
159.549928,61587.91674,5.015117481,796265.6994
160.3640278,59660.52329,5.03375606,1438059.966
168.3225349,79307.11597,4.957351173,1569243.945
157.7309711,65331.94621,4.558506448,1673411.258
159.4695981,62356.22521,4.976965949,1311596.708
168.7867722,78920.57101,5.146404093,1104491.78
212.6166388,85370.64906,4.707745758,2211368.099
206.7322832,83385.60612,6.627586258,1276575.66
190.105727,68335.68866,4.852777515,1342996.814
175.6819738,63739.93751,7.046166444,536063.4436
149.5168154,86606.56344,4.744358942,1322737.405
150.7623755,76693.981,4.545586836,1277890.252
192.4588447,75839.88874,4.981223692,1694800.075
128.294934,69522.56595,6.253073681,1079239.132
132.0369389,63349.92567,7.039665849,625366.8092
165.2191941,83196.10833,6.013607399,1250347.334
133.1720408,80552.49953,4.654995583,1185681.095
225.5177491,80880.48344,3.745876288,1627790.953
151.6997639,53102.28711,3.786107297,1135531.171
221.2835628,81367.49755,4.754674407,1708199.755
168.9447749,52862.847,5.526219081,733725.5488
161.7719648,78411.82673,5.595416796,941705.7286
135.5031135,44852.7108,5.650922774,659989.4271
147.8636845,63055.8962,6.713106305,455738.1228
139.7524356,44436.20453,7.105219763,15145.16024
137.0738067,81094.41238,4.590865788,1736139.648
224.9355119,76364.71217,3.640499433,1779600.707
151.0407925,68168.45196,4.313725006,1411705.534
205.4918974,93254.37694,3.872157309,1897689.857
186.7050952,56568.20854,6.088869737,454694.3393
181.3615387,73929.78171,5.931132311,1292363.329
221.3786833,83243.95573,5.207643055,1440771.109
231.0921555,62810.86273,5.298471245,1458099.115
186.0251048,55694.33208,5.393881849,823292.0719
174.2844273,75898.09953,3.613070712,1227787.349
141.2563902,60494.00814,7.092705784,388843.1437
185.5813823,70348.50991,3.094799411,1347394.999
